time_s,dominant_freq_hz,estimated_crank_rpm
0.8533333333333334,9.86615535361304,147.9923303041956
0.896,25.009841757194533,375.147626357918
0.9386666666666666,43.218158781676244,648.2723817251438
0.9813333333333333,60.06029191739477,900.9043787609214
1.024,70.04456904350772,1050.6685356526154
1.0666666666666667,72.76201541770746,1091.4302312656118
1.1093333333333333,69.6709626284018,1045.064439426027
1.152,61.75917100171114,926.3875650256667
1.1946666666666668,58.89132559498012,883.369883924702
1.2373333333333334,58.296174405019876,874.4426160752982
1.28,57.89486783669213,868.423017550382
1.3226666666666667,57.87989587490227,868.1984381235341
1.3653333333333333,57.771570387198906,866.5735558079838
1.408,58.59375,878.9062500000001
1.4506666666666668,58.59375,878.9062500000001
1.4933333333333334,58.59375,878.9062500000001
1.536,58.59375,878.9062500000001
1.5786666666666667,58.59375,878.9062500000001
1.6213333333333333,58.59375,878.9062500000001
1.664,57.771570387198906,866.5735558079838
1.7066666666666668,57.05771626210119,855.8657439315177
1.7493333333333334,56.35883409879331,845.3825114818998
1.792,56.06125850381319,840.9188775571979
1.8346666666666667,56.35883409879331,845.3825114818998
1.8773333333333333,57.87989587490227,868.1984381235341
1.92,61.774142963501,926.6121444525149
1.9626666666666666,65.43676711490315,981.5515067235472
2.005333333333333,67.83098919980688,1017.4648379971032
2.048,68.42614038976713,1026.3921058465066
2.0906666666666665,66.83453144151889,1002.5179716227832
2.1333333333333333,64.02403082649755,960.360462397463
2.176,61.06028883840326,915.9043325760488
2.2186666666666666,62.704648064005426,940.5697209600816
2.2613333333333334,66.27391868949411,994.1087803424116
2.304,69.76832950603345,1046.5249425905017
2.3466666666666667,71.25620748093407,1068.8431122140107
2.3893333333333335,70.59050911883453,1058.8576367825178
2.432,67.80995242739293,1017.1492864108939
2.474666666666667,69.05046202921754,1035.7569304382632
2.517333333333333,68.80641018568092,1032.0961527852137
2.56,72.00324540724013,1080.048681108602
2.6026666666666665,72.79224121883287,1091.883618282493
2.6453333333333333,70.59050911883455,1058.8576367825178
2.688,66.27391868949411,994.1087803424116
2.7306666666666666,63.526827676806526,952.9024151520978
2.7733333333333334,60.951963350699906,914.2794502604986
2.816,62.36469963910552,935.4704945865826
2.8586666666666667,63.361157397393505,950.4173609609024
2.9013333333333335,63.3611573973935,950.4173609609024
2.944,63.186879251906596,947.803188778599
2.986666666666667,62.487997088598725,937.3199563289809
3.029333333333333,62.473025126808864,937.0953769021329
3.072,62.662275234085634,939.9341285112845
3.1146666666666665,63.06358180241338,945.9537270362006
3.1573333333333333,62.662275234085634,939.9341285112845
3.2,61.65084551400778,924.7626827101166
3.2426666666666666,64.24068180190424,963.6102270285639
3.2853333333333334,67.91827791509627,1018.7741687264441
3.328,75.4152613079377,1131.2289196190657
3.3706666666666667,81.17129207163484,1217.5693810745227
3.4133333333333336,83.4754005082537,1252.1310076238053
3.456,81.17129207163485,1217.5693810745227
3.498666666666667,75.41526130793771,1131.2289196190654
3.541333333333333,67.91827791509627,1018.774168726444
3.584,64.24068180190426,963.6102270285637
3.6266666666666665,60.8286659012067,912.4299885181002
3.6693333333333333,61.126241496186815,916.8936224428021
3.712,61.65084551400777,924.7626827101166
3.7546666666666666,65.77671553980306,986.650733097046
3.7973333333333334,68.50883459070077,1027.632518860512
3.84,70.76478726432144,1061.4718089648215
3.8826666666666667,71.25620748093405,1068.8431122140107
3.925333333333333,68.77187174774545,1031.5780762161817
3.968,65.68336201388958,985.2504302083437
4.010666666666666,67.63772574081196,1014.5658861121793
4.053333333333334,69.22268871579853,1038.3403307369779
4.096,76.18009612902911,1142.7014419354368
4.1386666666666665,79.0956823541252,1186.435235311878
4.181333333333333,78.00911094755233,1170.1366642132848
4.224,73.69711503256764,1105.4567254885144
4.266666666666667,68.81883909202098,1032.2825863803146
4.309333333333333,62.379671600895364,935.6950740134308
4.352,60.936991388910045,914.0548708336506
4.394666666666667,59.71350520778122,895.7025781167182
4.437333333333333,59.832208142918695,897.4831221437804
4.48,60.12978373789882,901.9467560684823
4.522666666666667,60.412387371089075,906.1858105663362
4.565333333333333,60.82866590120668,912.4299885181002
4.608,61.66581747579764,924.9872621369645
4.650666666666667,62.473025126808864,937.0953769021329
4.693333333333333,65.95099368528997,989.2649052793497
4.736,69.20771675400866,1038.1157513101298
4.778666666666667,71.60193883891239,1074.0290825836857
4.8213333333333335,71.78081149875503,1076.7121724813253
4.864,69.06944734272557,1036.0417101408834
4.906666666666666,65.56006456439637,983.4009684659453
4.949333333333334,61.882468451204346,928.2370267680651
4.992,58.59375,878.9062500000001
5.034666666666666,59.41592961280109,891.2389441920163
5.077333333333334,60.951963350699906,914.2794502604986
5.12,62.36469963910552,935.4704945865826
5.1626666666666665,63.361157397393505,950.4173609609024
5.205333333333333,63.3611573973935,950.4173609609024
5.248,62.36469963910552,935.4704945865826
5.290666666666667,60.951963350699906,914.2794502604986
5.333333333333333,57.771570387198906,866.5735558079838
5.376,55.52168252420237,832.8252378630356
5.418666666666667,54.12391819758662,811.8587729637994
5.461333333333333,53.52876700762638,802.9315051143958
5.504,54.12391819758662,811.8587729637994
5.546666666666667,55.521682524202355,832.8252378630355
5.589333333333333,56.94939077439783,854.2408616159674
5.632,58.59375,878.9062500000001
5.674666666666667,58.59375,878.9062500000001
5.717333333333333,58.59375,878.9062500000001
5.76,59.41592961280109,891.2389441920163
5.802666666666667,59.307604125097726,889.6140618764662
5.8453333333333335,60.936991388910045,914.0548708336506
5.888,61.96339307077777,929.4508960616664
5.930666666666666,62.76600620743325,941.4900931114989
5.973333333333334,62.95985082906576,944.3977624359864
6.016,66.46062574132107,996.9093861198162
6.058666666666666,72.63470461649608,1089.5205692474415
6.101333333333334,79.09285742112971,1186.3928613169458
6.144,82.4307869869675,1236.4618048045124
6.1866666666666665,82.4307869869675,1236.4618048045122
6.229333333333333,77.44849819552755,1161.727472932913
6.272,70.38481675349955,1055.772251302493
6.314666666666667,63.526827676806526,952.9024151520978
6.357333333333333,59.307604125097726,889.6140618764662
6.4,59.292632163307864,889.389482449618
6.442666666666667,58.89132559498012,883.369883924702
6.485333333333333,58.296174405019876,874.4426160752982
6.528,58.71704744949322,880.7557117423984
6.570666666666667,57.771570387198906,866.5735558079837
6.613333333333333,56.11223919980687,841.6835879971032
6.656,55.120375955874614,826.8056393381194
6.698666666666667,53.52876700762637,802.9315051143958
6.741333333333333,53.12746043929863,796.9119065894795
6.784,54.931125848597844,823.9668877289678
6.826666666666667,56.94939077439783,854.2408616159674
6.8693333333333335,60.006486288405604,900.0972943260839
6.912,60.30406188338572,904.560928250786
