time_s,dominant_freq_hz,estimated_crank_rpm
0.64,20.977325257312724,314.6598788596909
0.6826666666666666,37.21688775571979,558.2533163357967
0.7253333333333334,55.171356651868294,827.5703497780245
0.768,71.7762169843993,1076.6432547659892
0.8106666666666666,84.87169453860106,1273.075418079016
0.8533333333333334,94.5721796128011,1418.5826941920163
0.896,101.69780036089449,1525.4670054134174
0.9386666666666666,109.23969963910551,1638.5954945865826
0.9813333333333333,116.3653203871989,1745.4798058079837
1.024,118.66618894618917,1779.9928341928376
1.0666666666666667,117.11518324650045,1756.7277486975072
1.1093333333333333,112.06976673027246,1681.0465009540867
1.152,104.99689625953297,1574.9534438929948
1.1946666666666668,101.0562629892963,1515.8439448394447
1.2373333333333334,100.110785927002,1501.6617889050299
1.28,101.1686018287178,1517.529027430767
1.3226666666666667,104.4045700025682,1566.0685500385232
1.3653333333333333,106.16763216330787,1592.514482449618
1.408,105.90000049190748,1588.5000073786123
1.4506666666666668,105.57707548770335,1583.6561323155504
1.4933333333333334,105.05247146988239,1575.787072048236
1.536,106.70720814291869,1600.6081221437805
1.5786666666666667,106.89645825019547,1603.446873752932
1.6213333333333333,106.45023579649812,1596.753536947472
1.664,102.47760714377578,1537.1641071566366
1.7066666666666668,99.56661543303542,1493.4992314955316
1.7493333333333334,95.00802461906429,1425.1203692859647
1.792,90.08278133424211,1351.2417200136317
1.8346666666666667,85.57517121626466,1283.62756824397
1.8773333333333333,82.01627803821013,1230.2441705731521
1.92,78.79987634050534,1181.9981451075798
1.9626666666666666,77.38714005209972,1160.8071007814958
2.005333333333333,75.60451141521446,1134.067671228217
2.048,74.55530337957254,1118.329550693588
2.0906666666666665,73.24629806451456,1098.6944709677182
2.1333333333333333,69.50529234898877,1042.5793852348318
2.176,64.70794102801554,970.6191154202332
2.2186666666666666,59.71350520778122,895.7025781167182
2.2613333333333334,56.88343811661427,853.2515717492142
2.304,55.362376340505314,830.43564510758
2.3466666666666667,55.64497997369557,834.6746996054338
2.3893333333333335,56.23553664930009,843.5330497395014
2.432,58.59375,878.9062500000001
2.474666666666667,60.951963350699906,914.2794502604986
2.517333333333333,63.186879251906596,947.803188778599
2.56,65.71937074809341,985.790561221401
2.6026666666666665,67.95428664930009,1019.3142997395014
2.6453333333333333,68.66814077439784,1030.0221116159673
2.688,69.59864587490227,1043.979688123534
2.7306666666666666,70.43579744949321,1056.5369617423983
2.7733333333333334,72.37313775571978,1085.5970663357969
2.816,75.2032048468867,1128.0480727033007
2.8586666666666667,78.13700291140125,1172.0550436710193
2.9013333333333335,81.20907038719892,1218.136055807984
2.944,83.5672837378988,1253.5092560684823
2.986666666666667,85.08834551400778,1276.3251827101167
3.029333333333333,86.92195484688672,1303.829322703301
3.072,88.8592951531133,1332.8894272966993
3.1146666666666665,89.87072487319114,1348.0608730978672
